X_id,Y_id,metric,mean_rel_change,std_rel_change,snr_a,total_time,D_baseline,rel_changes
normal_26,swissroll_153,Standard Sliced Wasserstein,0.006020484939717095,0.0,,7.883194923400879,0.9097673796548553,[0.00602048]
normal_26,swissroll_153,RISWIE-PCA,0.005329904331577276,0.0,,0.2819535732269287,1.153179250041571,[0.0053299]
cylinder_35,gaussian_mixture_133,Standard Sliced Wasserstein,0.008476207377032837,0.0,,4.542231321334839,5.359359764520341,[0.00847621]
cylinder_35,gaussian_mixture_133,RISWIE-PCA,0.002519330393259138,0.0,,0.2652401924133301,18.776846408716793,[0.00251933]
torus_203,banana_100,Standard Sliced Wasserstein,0.21230621611836356,0.0,,3.9816737174987793,0.09684257477338022,[0.21230622]
torus_203,banana_100,RISWIE-PCA,0.0009161963856197014,0.0,,0.25411200523376465,0.46566486868380147,[0.0009162]
gaussian_mixture_156,swissroll_158,Standard Sliced Wasserstein,0.0001857986744699043,0.0,,4.051276445388794,4.763403721259088,[0.0001858]
gaussian_mixture_156,swissroll_158,RISWIE-PCA,9.401073575600374e-06,0.0,,0.31804871559143066,16.56808712054155,[9.40107358e-06]
swissroll_128,swissroll_279,Standard Sliced Wasserstein,13.662968666352894,0.0,,4.963635683059692,0.003708400741045,[13.66296867]
swissroll_128,swissroll_279,RISWIE-PCA,2.8978688266143924,0.0,,0.2489781379699707,0.029872487272309435,[2.89786883]
banana_247,cylinder_134,Standard Sliced Wasserstein,0.07956585089577782,0.0,,3.917327880859375,0.03940766900920667,[0.07956585]
banana_247,cylinder_134,RISWIE-PCA,0.05325364343002031,0.0,,0.26202869415283203,0.20541232418397867,[0.05325364]
banana_85,gaussian_mixture_45,Standard Sliced Wasserstein,0.007966923691983074,0.0,,4.205697536468506,5.132311120813079,[0.00796692]
banana_85,gaussian_mixture_45,RISWIE-PCA,0.0022104530382536683,0.0,,0.3308842182159424,17.891657205602797,[0.00221045]
banana_82,cylinder_19,Standard Sliced Wasserstein,0.8878407642689492,0.0,,3.7415108680725098,0.030673286030031666,[0.88784076]
banana_82,cylinder_19,RISWIE-PCA,0.0072149952613644345,0.0,,0.26108574867248535,0.21339858180498814,[0.007215]
swissroll_148,gaussian_mixture_38,Standard Sliced Wasserstein,0.017226555341150567,0.0,,3.8777081966400146,2.6512910923068715,[0.01722656]
swissroll_148,gaussian_mixture_38,RISWIE-PCA,0.006157595279129615,0.0,,0.2807626724243164,8.424313168311238,[0.0061576]
banana_272,cylinder_247,Standard Sliced Wasserstein,0.1468050200963865,0.0,,3.7027323246002197,0.04478228534135178,[0.14680502]
banana_272,cylinder_247,RISWIE-PCA,0.03483129149789139,0.0,,0.2634561061859131,0.22153242935400583,[0.03483129]
swissroll_108,swissroll_67,Standard Sliced Wasserstein,12.829050895570372,0.0,,3.676002264022827,0.003934456370312702,[12.8290509]
swissroll_108,swissroll_67,RISWIE-PCA,4.257377507935463,0.0,,0.25174927711486816,0.022189757304496908,[4.25737751]
banana_81,torus_11,Standard Sliced Wasserstein,0.16771112840265043,0.0,,3.8689329624176025,0.1552958752006697,[0.16771113]
banana_81,torus_11,RISWIE-PCA,0.010872261856670314,0.0,,0.2697434425354004,0.7304224261525909,[0.01087226]
banana_54,normal_93,Standard Sliced Wasserstein,0.04684962330661888,0.0,,3.998107671737671,0.8906518895734108,[0.04684962]
banana_54,normal_93,RISWIE-PCA,0.05189710063292484,0.0,,0.26035261154174805,1.1209615962774668,[0.0518971]
torus_231,cylinder_126,Standard Sliced Wasserstein,0.27578655223821685,0.0,,3.643981695175171,0.08450930863696561,[0.27578655]
torus_231,cylinder_126,RISWIE-PCA,0.028494437089167823,0.0,,0.2584645748138428,0.306401304618936,[0.02849444]
cylinder_118,normal_21,Standard Sliced Wasserstein,0.07228259045662609,0.0,,4.657390117645264,0.6504167099234125,[0.07228259]
cylinder_118,normal_21,RISWIE-PCA,0.07511826173923153,0.0,,0.3708629608154297,0.9315874585114503,[0.07511826]
cylinder_67,swissroll_91,Standard Sliced Wasserstein,1.1394170548048521,0.0,,5.36140775680542,0.025369148071637662,[1.13941705]
cylinder_67,swissroll_91,RISWIE-PCA,0.2279048770603189,0.0,,0.28723740577697754,0.14994366606009432,[0.22790488]
normal_161,banana_78,Standard Sliced Wasserstein,0.011328938926932907,0.0,,5.55249547958374,0.6281078418919157,[0.01132894]
normal_161,banana_78,RISWIE-PCA,0.007027346315402962,0.0,,0.35927772521972656,0.9118058267857828,[0.00702735]
cylinder_280,normal_151,Standard Sliced Wasserstein,0.06977534125002981,0.0,,4.82857084274292,0.6446673729756776,[0.06977534]
cylinder_280,normal_151,RISWIE-PCA,0.07519722110509015,0.0,,0.2869832515716553,0.9180196997899406,[0.07519722]
banana_143,banana_275,Standard Sliced Wasserstein,1.6244043856378245,0.0,,4.220921993255615,0.021514022785040936,[1.62440439]
banana_143,banana_275,RISWIE-PCA,0.37297068496563623,0.0,,0.2912027835845947,0.0625519871458857,[0.37297068]
normal_41,torus_217,Standard Sliced Wasserstein,0.011997524308752672,0.0,,5.205828428268433,0.5632811214941207,[0.01199752]
normal_41,torus_217,RISWIE-PCA,0.004895232425056913,0.0,,0.3363063335418701,0.9327833835350788,[0.00489523]
gaussian_mixture_98,gaussian_mixture_126,Standard Sliced Wasserstein,0.00047737945696161535,0.0,,5.38627028465271,1.7327150369546662,[0.00047738]
gaussian_mixture_98,gaussian_mixture_126,RISWIE-PCA,2.2331346944510105e-05,0.0,,0.3707008361816406,6.99270536554224,[2.23313469e-05]
torus_230,normal_144,Standard Sliced Wasserstein,0.052323576507034536,0.0,,5.69455885887146,0.5399140247708865,[0.05232358]
torus_230,normal_144,RISWIE-PCA,0.06840271864333565,0.0,,0.3267834186553955,0.9662614412450651,[0.06840272]
swissroll_274,banana_66,Standard Sliced Wasserstein,0.61976880684308,0.0,,5.680633544921875,0.03396449627024306,[0.61976881]
swissroll_274,banana_66,RISWIE-PCA,0.03591380066371142,0.0,,0.4703347682952881,0.2395933853093694,[0.0359138]
banana_57,swissroll_49,Standard Sliced Wasserstein,0.7210701914195976,0.0,,4.626569509506226,0.0351646631384379,[0.72107019]
banana_57,swissroll_49,RISWIE-PCA,0.044495336135335885,0.0,,0.23157024383544922,0.24112710553887504,[0.04449534]
cylinder_290,swissroll_48,Standard Sliced Wasserstein,1.1665323438911055,0.0,,3.6047022342681885,0.025115787518934923,[1.16653234]
cylinder_290,swissroll_48,RISWIE-PCA,0.23650842159804775,0.0,,0.23479390144348145,0.1452028134511223,[0.23650842]
banana_244,gaussian_mixture_132,Standard Sliced Wasserstein,0.00995645818294961,0.0,,3.6062190532684326,4.9432011935022295,[0.00995646]
banana_244,gaussian_mixture_132,RISWIE-PCA,0.0014981849727594338,0.0,,0.2916998863220215,16.99180329514869,[0.00149818]
cylinder_232,gaussian_mixture_60,Standard Sliced Wasserstein,0.008059110642367223,0.0,,4.407931804656982,4.712246632321236,[0.00805911]
cylinder_232,gaussian_mixture_60,RISWIE-PCA,0.0017062431351367946,0.0,,0.3253767490386963,16.22911317795181,[0.00170624]
swissroll_8,normal_82,Standard Sliced Wasserstein,0.05351081264595902,0.0,,5.850628137588501,0.9066208872263813,[0.05351081]
swissroll_8,normal_82,RISWIE-PCA,0.09842267845046972,0.0,,0.3455827236175537,1.1477216400015657,[0.09842268]
banana_76,torus_72,Standard Sliced Wasserstein,0.19673288490073915,0.0,,5.981128931045532,0.1977076543989581,[0.19673288]
banana_76,torus_72,RISWIE-PCA,0.011155588325974403,0.0,,0.3604743480682373,0.7562946172646081,[0.01115559]
gaussian_mixture_265,normal_55,Standard Sliced Wasserstein,0.0005892301524927547,0.0,,4.742831468582153,2.34862153708695,[0.00058923]
gaussian_mixture_265,normal_55,RISWIE-PCA,3.348304410968212e-05,0.0,,0.2852957248687744,9.993828600080054,[3.34830441e-05]
cylinder_177,banana_7,Standard Sliced Wasserstein,1.1679969167258057,0.0,,5.341829538345337,0.024397689259939973,[1.16799692]
cylinder_177,banana_7,RISWIE-PCA,0.05823900560394248,0.0,,0.6382522583007812,0.17124008384054284,[0.05823901]
torus_190,banana_59,Standard Sliced Wasserstein,0.11842303929403365,0.0,,5.848840236663818,0.16634619211604715,[0.11842304]
torus_190,banana_59,RISWIE-PCA,0.008952654040622739,0.0,,0.5100181102752686,0.673166412714933,[0.00895265]
cylinder_200,normal_74,Standard Sliced Wasserstein,0.07216948340575387,0.0,,7.022551774978638,0.6503103689868582,[0.07216948]
cylinder_200,normal_74,RISWIE-PCA,0.07635769693989748,0.0,,0.6557841300964355,0.9276222928935279,[0.0763577]
gaussian_mixture_86,normal_52,Standard Sliced Wasserstein,0.0011274540273080002,0.0,,6.935140132904053,1.6384555635388878,[0.00112745]
gaussian_mixture_86,normal_52,RISWIE-PCA,5.088764512405804e-05,0.0,,0.44072818756103516,7.582645750029337,[5.08876451e-05]
gaussian_mixture_176,normal_213,Standard Sliced Wasserstein,0.0014517617748279052,0.0,,7.001392841339111,1.454198058118872,[0.00145176]
gaussian_mixture_176,normal_213,RISWIE-PCA,0.0001373666053493516,0.0,,0.4175395965576172,6.743620720465653,[0.00013737]
gaussian_mixture_207,normal_6,Standard Sliced Wasserstein,0.0009219051070804043,0.0,,6.481675148010254,2.0254885951926043,[0.00092191]
gaussian_mixture_207,normal_6,RISWIE-PCA,0.00012532845680434206,0.0,,0.7264516353607178,8.213226819494839,[0.00012533]
swissroll_89,banana_55,Standard Sliced Wasserstein,0.8374381727524165,0.0,,6.235460042953491,0.037967027603860795,[0.83743817]
swissroll_89,banana_55,RISWIE-PCA,0.013730293767662329,0.0,,0.6353139877319336,0.23416997550782034,[0.01373029]
gaussian_mixture_290,gaussian_mixture_27,Standard Sliced Wasserstein,0.001605869769681609,0.0,,8.399312734603882,1.9837215854284895,[0.00160587]
gaussian_mixture_290,gaussian_mixture_27,RISWIE-PCA,0.00014630431862144378,0.0,,0.3872683048248291,8.431394018307266,[0.0001463]
banana_288,swissroll_120,Standard Sliced Wasserstein,0.3015128083381409,0.0,,5.858503818511963,0.03974666124988522,[0.30151281]
banana_288,swissroll_120,RISWIE-PCA,0.04023489236404414,0.0,,0.5015771389007568,0.22614287307509473,[0.04023489]
swissroll_9,cylinder_78,Standard Sliced Wasserstein,2.014238324038791,0.0,,5.981920480728149,0.017563596401429113,[2.01423832]
swissroll_9,cylinder_78,RISWIE-PCA,0.03012241621894199,0.0,,0.795586347579956,0.10111152136809283,[0.03012242]
banana_79,swissroll_263,Standard Sliced Wasserstein,0.3152353933077674,0.0,,8.349072217941284,0.041328304132744076,[0.31523539]
banana_79,swissroll_263,RISWIE-PCA,0.020777615201418288,0.0,,0.7050526142120361,0.25658473854052,[0.02077762]
gaussian_mixture_5,swissroll_81,Standard Sliced Wasserstein,0.0006957270320678406,0.0,,8.132468223571777,2.7245686005205045,[0.00069573]
gaussian_mixture_5,swissroll_81,RISWIE-PCA,0.00011309592498762912,0.0,,0.4176769256591797,9.118887850686685,[0.0001131]
torus_164,banana_218,Standard Sliced Wasserstein,0.20299388088027165,0.0,,7.059437990188599,0.08936373464836096,[0.20299388]
torus_164,banana_218,RISWIE-PCA,0.0034249643220161125,0.0,,0.6706209182739258,0.4579300112769002,[0.00342496]
swissroll_196,torus_219,Standard Sliced Wasserstein,0.2680280044345499,0.0,,9.498535633087158,0.11440850119321547,[0.268028]
swissroll_196,torus_219,RISWIE-PCA,0.0070740843153384355,0.0,,0.781181812286377,0.39198928621086676,[0.00707408]
cylinder_274,normal_201,Standard Sliced Wasserstein,0.07300584740905804,0.0,,4.745039463043213,0.6535766753373156,[0.07300585]
cylinder_274,normal_201,RISWIE-PCA,0.07464178686718743,0.0,,0.4686861038208008,0.9357268776293846,[0.07464179]
banana_260,torus_162,Standard Sliced Wasserstein,0.17853221234819613,0.0,,7.95845365524292,0.07007997884157315,[0.17853221]
banana_260,torus_162,RISWIE-PCA,0.010440342144517055,0.0,,0.8354401588439941,0.3769811190638155,[0.01044034]
banana_286,swissroll_264,Standard Sliced Wasserstein,0.7144947473026672,0.0,,6.775926351547241,0.038027962379969964,[0.71449475]
banana_286,swissroll_264,RISWIE-PCA,0.025456469122231668,0.0,,0.4818906784057617,0.2643942916340546,[0.02545647]
cylinder_83,cylinder_259,Standard Sliced Wasserstein,6.677288117725786,0.0,,6.954207420349121,0.006220595576504982,[6.67728812]
cylinder_83,cylinder_259,RISWIE-PCA,1.6720070813571,0.0,,0.6648180484771729,0.02804439953696302,[1.67200708]
cylinder_188,normal_133,Standard Sliced Wasserstein,0.05122855071921611,0.0,,6.486764669418335,0.9086071166232508,[0.05122855]
cylinder_188,normal_133,RISWIE-PCA,0.06268165935801485,0.0,,0.5090394020080566,1.113771311952057,[0.06268166]
swissroll_106,gaussian_mixture_18,Standard Sliced Wasserstein,0.009035864950133895,0.0,,5.563565015792847,5.0248289993837,[0.00903586]
swissroll_106,gaussian_mixture_18,RISWIE-PCA,0.0045619809233381345,0.0,,0.5352373123168945,17.56719330606799,[0.00456198]
swissroll_50,swissroll_221,Standard Sliced Wasserstein,12.285758186267898,0.0,,6.634146213531494,0.004167102896112161,[12.28575819]
swissroll_50,swissroll_221,RISWIE-PCA,5.191887114437867,0.0,,0.4161243438720703,0.01868646132611512,[5.19188711]
torus_254,swissroll_116,Standard Sliced Wasserstein,0.2644022468098551,0.0,,5.228403806686401,0.10009217893913348,[0.26440225]
torus_254,swissroll_116,RISWIE-PCA,0.05769729389381154,0.0,,0.4893021583557129,0.3403234009030442,[0.05769729]
normal_71,cylinder_24,Standard Sliced Wasserstein,0.010734266690082454,0.0,,4.584161281585693,0.6415322362620679,[0.01073427]
normal_71,cylinder_24,RISWIE-PCA,0.006585325857932978,0.0,,0.35435962677001953,0.9192309101106327,[0.00658533]
torus_186,banana_122,Standard Sliced Wasserstein,0.4693837290091159,0.0,,4.944472074508667,0.05584867127152451,[0.46938373]
torus_186,banana_122,RISWIE-PCA,0.008890418899801984,0.0,,0.4481785297393799,0.3253991319525588,[0.00889042]
normal_154,cylinder_197,Standard Sliced Wasserstein,0.010990586717780967,0.0,,5.2720818519592285,0.6552605038377086,[0.01099059]
normal_154,cylinder_197,RISWIE-PCA,0.006340941086542878,0.0,,0.49065351486206055,0.9386278038607936,[0.00634094]
swissroll_172,swissroll_223,Standard Sliced Wasserstein,16.37001405622274,0.0,,5.671503782272339,0.003199352870842278,[16.37001406]
swissroll_172,swissroll_223,RISWIE-PCA,7.07868414132387,0.0,,0.42538952827453613,0.014239427305837871,[7.07868414]
gaussian_mixture_199,banana_274,Standard Sliced Wasserstein,0.0003858644802159224,0.0,,5.775043964385986,3.894363895126296,[0.00038586]
gaussian_mixture_199,banana_274,RISWIE-PCA,8.06011289354179e-05,0.0,,0.5125589370727539,13.447212857367232,[8.06011289e-05]
normal_262,cylinder_49,Standard Sliced Wasserstein,0.0060080274768231105,0.0,,5.148148775100708,0.9011490262677988,[0.00600803]
normal_262,cylinder_49,RISWIE-PCA,0.005511277550792193,0.0,,0.3996310234069824,1.1027232245278644,[0.00551128]
torus_180,banana_61,Standard Sliced Wasserstein,0.23820364434524738,0.0,,4.366912841796875,0.1080353966680191,[0.23820364]
torus_180,banana_61,RISWIE-PCA,0.017623665450237875,0.0,,0.38364267349243164,0.48974716318347505,[0.01762367]
normal_284,banana_217,Standard Sliced Wasserstein,0.0061936824218742975,0.0,,4.64467978477478,0.9080792941839841,[0.00619368]
normal_284,banana_217,RISWIE-PCA,0.0051637460413892005,0.0,,0.41390490531921387,1.1441523201118151,[0.00516375]
torus_71,normal_115,Standard Sliced Wasserstein,0.057313962578890855,0.0,,5.178586006164551,0.5786313740344049,[0.05731396]
torus_71,normal_115,RISWIE-PCA,0.07281345082651586,0.0,,0.4287455081939697,0.9355873658328616,[0.07281345]
cylinder_141,gaussian_mixture_153,Standard Sliced Wasserstein,0.008803465332361203,0.0,,5.272284984588623,4.571665973657765,[0.00880347]
cylinder_141,gaussian_mixture_153,RISWIE-PCA,0.002049867994640071,0.0,,0.4448201656341553,15.824622568611424,[0.00204987]
normal_253,normal_56,Standard Sliced Wasserstein,0.011411216134227803,0.0,,6.247391939163208,0.04760517839563592,[0.01141122]
normal_253,normal_56,RISWIE-PCA,0.018425391580991227,0.0,,0.4402439594268799,0.04259605173990234,[0.01842539]
torus_132,banana_127,Standard Sliced Wasserstein,0.12375124048163812,0.0,,5.8634538650512695,0.14472814438486437,[0.12375124]
torus_132,banana_127,RISWIE-PCA,0.001459845027203235,0.0,,0.40984201431274414,0.641179913484266,[0.00145985]
normal_142,normal_65,Standard Sliced Wasserstein,0.02006641028230772,0.0,,4.479823112487793,0.2626423482811482,[0.02006641]
normal_142,normal_65,RISWIE-PCA,0.03649854049669397,0.0,,0.4611024856567383,0.18921399227098745,[0.03649854]
banana_245,gaussian_mixture_151,Standard Sliced Wasserstein,0.01696003914122142,0.0,,4.952314853668213,2.8672812963465883,[0.01696004]
banana_245,gaussian_mixture_151,RISWIE-PCA,0.005657731475239678,0.0,,0.5490603446960449,9.561148239237921,[0.00565773]
torus_108,banana_223,Standard Sliced Wasserstein,0.14092642581471496,0.0,,4.7345545291900635,0.12850184143217816,[0.14092643]
torus_108,banana_223,RISWIE-PCA,0.0008691084310721923,0.0,,0.43082261085510254,0.6106338288446178,[0.00086911]
torus_220,gaussian_mixture_28,Standard Sliced Wasserstein,0.008269462746736641,0.0,,5.11353611946106,3.0987596903706014,[0.00826946]
torus_220,gaussian_mixture_28,RISWIE-PCA,0.0032018254200531222,0.0,,0.37856554985046387,10.567935686870216,[0.00320183]
banana_20,torus_241,Standard Sliced Wasserstein,0.17755945070424986,0.0,,4.762481689453125,0.04172310404744063,[0.17755945]
banana_20,torus_241,RISWIE-PCA,0.003722429696509233,0.0,,0.46659111976623535,0.31679609467077174,[0.00372243]
torus_277,torus_188,Standard Sliced Wasserstein,0.74290534976748,0.0,,4.963213920593262,0.021963883469233562,[0.74290535]
torus_277,torus_188,RISWIE-PCA,0.2647773072190395,0.0,,0.4923982620239258,0.09229275705409389,[0.26477731]
gaussian_mixture_233,torus_84,Standard Sliced Wasserstein,0.000362683640915966,0.0,,5.2922327518463135,3.6406316769833564,[0.00036268]
gaussian_mixture_233,torus_84,RISWIE-PCA,4.78178369828791e-05,0.0,,0.468280553817749,12.601762915616069,[4.7817837e-05]
torus_116,banana_101,Standard Sliced Wasserstein,0.3223051382752753,0.0,,5.615088701248169,0.09406828976910736,[0.32230514]
torus_116,banana_101,RISWIE-PCA,0.03663633265271193,0.0,,0.5566046237945557,0.3610117547773479,[0.03663633]
banana_222,normal_58,Standard Sliced Wasserstein,0.060195784184274334,0.0,,7.236221551895142,0.930179205508951,[0.06019578]
banana_222,normal_58,RISWIE-PCA,0.07031497672753684,0.0,,0.6392307281494141,1.1716885587388133,[0.07031498]
banana_109,torus_210,Standard Sliced Wasserstein,0.31725051202937454,0.0,,7.105039834976196,0.0851881009282224,[0.31725051]
banana_109,torus_210,RISWIE-PCA,0.02116259911850009,0.0,,0.5111088752746582,0.4114415149671621,[0.0211626]
normal_205,cylinder_176,Standard Sliced Wasserstein,0.006068710421458509,0.0,,7.009227991104126,0.8959571351070149,[0.00606871]
normal_205,cylinder_176,RISWIE-PCA,0.006066706029981728,0.0,,0.8040368556976318,1.1017349641300247,[0.00606671]
torus_39,gaussian_mixture_20,Standard Sliced Wasserstein,0.0060364166531572715,0.0,,7.6067328453063965,3.5958291224863577,[0.00603642]
torus_39,gaussian_mixture_20,RISWIE-PCA,0.0042890553595253235,0.0,,0.6522951126098633,12.55999669085203,[0.00428906]
gaussian_mixture_172,swissroll_220,Standard Sliced Wasserstein,0.00023815970464309826,0.0,,8.158058881759644,4.68706827564668,[0.00023816]
gaussian_mixture_172,swissroll_220,RISWIE-PCA,3.217362691620181e-05,0.0,,0.6229417324066162,16.309103205682117,[3.21736269e-05]
swissroll_105,swissroll_11,Standard Sliced Wasserstein,12.116050217804048,0.0,,8.698213815689087,0.004097568238569421,[12.11605022]
swissroll_105,swissroll_11,RISWIE-PCA,3.09884506803185,0.0,,1.0889592170715332,0.028335960111817573,[3.09884507]
banana_128,cylinder_173,Standard Sliced Wasserstein,0.4645477938273847,0.0,,5.440049409866333,0.032923096850913366,[0.46454779]
banana_128,cylinder_173,RISWIE-PCA,0.02658140351817691,0.0,,0.4145958423614502,0.18184518138797398,[0.0265814]
banana_71,swissroll_74,Standard Sliced Wasserstein,0.8686536382218946,0.0,,4.572479963302612,0.036470512780662406,[0.86865364]
banana_71,swissroll_74,RISWIE-PCA,0.06672181012744666,0.0,,0.3540968894958496,0.22930924728745114,[0.06672181]
normal_173,torus_185,Standard Sliced Wasserstein,0.01211568736638436,0.0,,4.863756895065308,0.5976300817845458,[0.01211569]
normal_173,torus_185,RISWIE-PCA,0.005983159917715711,0.0,,0.45459866523742676,0.9114008371494393,[0.00598316]
normal_208,torus_253,Standard Sliced Wasserstein,0.0062555620818287114,0.0,,5.9480133056640625,0.8530978028231576,[0.00625556]
normal_208,torus_253,RISWIE-PCA,0.006137720877321155,0.0,,0.5580987930297852,1.0871965066726592,[0.00613772]
normal_246,torus_236,Standard Sliced Wasserstein,0.006817230474741096,0.0,,7.105727195739746,0.7955142508504212,[0.00681723]
normal_246,torus_236,RISWIE-PCA,0.003821225793898853,0.0,,0.5989024639129639,1.113105562940025,[0.00382123]
banana_225,cylinder_0,Standard Sliced Wasserstein,0.4349979740576928,0.0,,8.957648038864136,0.03741403050343375,[0.43499797]
banana_225,cylinder_0,RISWIE-PCA,0.030292795882810267,0.0,,0.7062041759490967,0.22650900046684924,[0.0302928]
cylinder_153,normal_278,Standard Sliced Wasserstein,0.07124663269285338,0.0,,8.795649528503418,0.64581862142427,[0.07124663]
cylinder_153,normal_278,RISWIE-PCA,0.0761174832844818,0.0,,0.8500890731811523,0.9193784079869055,[0.07611748]
normal_294,normal_150,Standard Sliced Wasserstein,0.007525492189614835,0.0,,5.133881568908691,0.047228912715951726,[0.00752549]
normal_294,normal_150,RISWIE-PCA,0.0030167366924868716,0.0,,0.2825896739959717,0.041907895036799515,[0.00301674]
torus_144,torus_112,Standard Sliced Wasserstein,0.11381778020042156,0.0,,4.090526103973389,0.1370903804817788,[0.11381778]
torus_144,torus_112,RISWIE-PCA,0.0036530835498627596,0.0,,0.3161735534667969,0.5924509823735516,[0.00365308]
cylinder_282,swissroll_87,Standard Sliced Wasserstein,1.4773025031210851,0.0,,4.78774356842041,0.022132947187296692,[1.4773025]
cylinder_282,swissroll_87,RISWIE-PCA,0.33638111101004153,0.0,,0.517615795135498,0.12249960132535727,[0.33638111]
torus_181,swissroll_184,Standard Sliced Wasserstein,0.09309934648289396,0.0,,5.981557369232178,0.18362248388547353,[0.09309935]
torus_181,swissroll_184,RISWIE-PCA,0.014165734736632542,0.0,,0.3870816230773926,0.6648634608078939,[0.01416573]
normal_225,cylinder_115,Standard Sliced Wasserstein,0.010747134894680785,0.0,,4.434921503067017,0.651994220091336,[0.01074713]
normal_225,cylinder_115,RISWIE-PCA,0.006590738833740576,0.0,,0.3730204105377197,0.9326757151740858,[0.00659074]
banana_49,normal_207,Standard Sliced Wasserstein,0.06688181997662122,0.0,,4.951250791549683,0.6382295913023739,[0.06688182]
banana_49,normal_207,RISWIE-PCA,0.06193204772739628,0.0,,0.5119948387145996,0.9449792133196382,[0.06193205]
banana_162,cylinder_201,Standard Sliced Wasserstein,0.14468337792248318,0.0,,4.427524089813232,0.05013533253420255,[0.14468338]
banana_162,cylinder_201,RISWIE-PCA,0.06800856182358384,0.0,,0.3898599147796631,0.2167528323818025,[0.06800856]
normal_237,swissroll_243,Standard Sliced Wasserstein,0.010758000293759815,0.0,,5.148066997528076,0.6511516517213429,[0.010758]
normal_237,swissroll_243,RISWIE-PCA,0.005704236804415469,0.0,,0.42836523056030273,0.9741004669471729,[0.00570424]
normal_27,torus_52,Standard Sliced Wasserstein,0.006178109754375073,0.0,,4.566208362579346,0.8354640485407345,[0.00617811]
normal_27,torus_52,RISWIE-PCA,0.004485067345122022,0.0,,0.4237353801727295,1.1042763254299934,[0.00448507]
normal_191,normal_285,Standard Sliced Wasserstein,0.022378848813240468,0.0,,4.804468870162964,0.26089318417766494,[0.02237885]
normal_191,normal_285,RISWIE-PCA,0.03651552651123732,0.0,,0.38031888008117676,0.19397347445233687,[0.03651553]
gaussian_mixture_136,banana_84,Standard Sliced Wasserstein,0.0007731003598034179,0.0,,4.451617479324341,2.5328487360461445,[0.0007731]
gaussian_mixture_136,banana_84,RISWIE-PCA,3.642221766584075e-05,0.0,,0.5141086578369141,8.450829102444807,[3.64222177e-05]
cylinder_163,gaussian_mixture_115,Standard Sliced Wasserstein,0.013729584941715738,0.0,,4.522316932678223,2.5545335738794708,[0.01372958]
cylinder_163,gaussian_mixture_115,RISWIE-PCA,0.0014143797738753983,0.0,,0.39998388290405273,8.387768412513337,[0.00141438]
cylinder_81,swissroll_131,Standard Sliced Wasserstein,1.9506798485772092,0.0,,4.228896856307983,0.021970426084558754,[1.95067985]
cylinder_81,swissroll_131,RISWIE-PCA,0.5850317393464721,0.0,,0.39429783821105957,0.09124282588911163,[0.58503174]
torus_207,cylinder_113,Standard Sliced Wasserstein,0.22824738779053638,0.0,,4.289867877960205,0.10636303032466715,[0.22824739]
torus_207,cylinder_113,RISWIE-PCA,0.016382731179578443,0.0,,0.4034547805786133,0.4180878437101623,[0.01638273]
cylinder_12,torus_182,Standard Sliced Wasserstein,0.30141356725871804,0.0,,4.34397554397583,0.09929526834040237,[0.30141357]
cylinder_12,torus_182,RISWIE-PCA,0.0031773030724311954,0.0,,0.3564631938934326,0.39583702287861994,[0.0031773]
cylinder_255,normal_112,Standard Sliced Wasserstein,0.06957411094430757,0.0,,4.5861427783966064,0.6443816190139178,[0.06957411]
cylinder_255,normal_112,RISWIE-PCA,0.07617628516072977,0.0,,0.4072105884552002,0.9256158633275758,[0.07617629]
normal_100,gaussian_mixture_259,Standard Sliced Wasserstein,0.0021209901784068927,0.0,,4.646586179733276,3.0679282320138634,[0.00212099]
normal_100,gaussian_mixture_259,RISWIE-PCA,0.0003908201977358817,0.0,,0.4202420711517334,11.930770207289449,[0.00039082]
gaussian_mixture_53,gaussian_mixture_180,Standard Sliced Wasserstein,0.00047720369849418967,0.0,,4.61130428314209,2.4101433992779553,[0.0004772]
gaussian_mixture_53,gaussian_mixture_180,RISWIE-PCA,0.00014707948348084842,0.0,,0.4023911952972412,12.778927549698032,[0.00014708]
gaussian_mixture_159,torus_221,Standard Sliced Wasserstein,0.0011034465752779855,0.0,,5.006696939468384,2.206804415595178,[0.00110345]
gaussian_mixture_159,torus_221,RISWIE-PCA,0.0003023818756333687,0.0,,0.4661390781402588,6.7563816139225095,[0.00030238]
cylinder_117,swissroll_239,Standard Sliced Wasserstein,2.4777222761954825,0.0,,4.2254109382629395,0.01668022955333346,[2.47772228]
cylinder_117,swissroll_239,RISWIE-PCA,0.5853411696190953,0.0,,0.4559211730957031,0.08960420732743095,[0.58534117]
gaussian_mixture_181,cylinder_114,Standard Sliced Wasserstein,0.00021724239826928832,0.0,,4.508814573287964,5.249634479428756,[0.00021724]
gaussian_mixture_181,cylinder_114,RISWIE-PCA,4.8537679528599656e-05,0.0,,0.37136244773864746,18.138196533608536,[4.85376795e-05]
banana_178,banana_97,Standard Sliced Wasserstein,0.4253590177083524,0.0,,4.552487134933472,0.05462101123776637,[0.42535902]
banana_178,banana_97,RISWIE-PCA,8.184203820381258,0.0,,0.4793674945831299,0.010038891585127342,[8.18420382]
torus_139,banana_186,Standard Sliced Wasserstein,0.17039306075250443,0.0,,5.7401123046875,0.1111495117005807,[0.17039306]
